Ontology1,Ontology2,Entity1,Entity2,Parent1,Parent2,Path1,Path2,Type
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,description,note,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/description,Property/DatatypeProperty/note,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,description,editor,DatatypeProperty,ObjectProperty,Property/DatatypeProperty/description,Property/ObjectProperty/editor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,description,journal,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/description,Property/DatatypeProperty/journal,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,description,firstAuthor,DatatypeProperty,ObjectProperty,Property/DatatypeProperty/description,Property/ObjectProperty/firstAuthor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,description,number,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/description,Property/DatatypeProperty/number,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,description,softCopySize,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/description,Property/DatatypeProperty/softCopySize,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,description,publisher,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/description,Property/DatatypeProperty/publisher,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,description,softCopyFormat,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/description,Property/DatatypeProperty/softCopyFormat,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,description,series,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/description,Property/DatatypeProperty/series,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,description,title,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/description,Property/DatatypeProperty/title,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,description,type,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/description,Property/DatatypeProperty/type,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,description,school,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/description,Property/DatatypeProperty/school,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,description,edition,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/description,Property/DatatypeProperty/edition,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,description,abstract,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/description,Property/DatatypeProperty/abstract,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,description,counter,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/description,Property/DatatypeProperty/counter,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,description,softCopyURI,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/description,Property/DatatypeProperty/softCopyURI,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,description,volume,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/description,Property/DatatypeProperty/volume,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,version,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/shortName,Property/DatatypeProperty/version,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,booktitle,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/shortName,Property/DatatypeProperty/booktitle,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,relatedProject,DatatypeProperty,ObjectProperty,Property/DatatypeProperty/shortName,Property/ObjectProperty/relatedProject,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,address,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/shortName,Property/DatatypeProperty/address,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,author,DatatypeProperty,ObjectProperty,Property/DatatypeProperty/shortName,Property/ObjectProperty/author,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,pages,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/shortName,Property/DatatypeProperty/pages,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,description,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/shortName,Property/DatatypeProperty/description,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,chapter,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/shortName,Property/DatatypeProperty/chapter,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,publishedOn,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/shortName,Property/DatatypeProperty/publishedOn,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,organization,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/shortName,Property/DatatypeProperty/organization,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,softCopy,DatatypeProperty,ObjectProperty,Property/DatatypeProperty/shortName,Property/ObjectProperty/softCopy,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,institution,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/shortName,Property/DatatypeProperty/institution,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,keyword,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/shortName,Property/DatatypeProperty/keyword,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,note,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/shortName,Property/DatatypeProperty/note,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,editor,DatatypeProperty,ObjectProperty,Property/DatatypeProperty/shortName,Property/ObjectProperty/editor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,journal,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/shortName,Property/DatatypeProperty/journal,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,firstAuthor,DatatypeProperty,ObjectProperty,Property/DatatypeProperty/shortName,Property/ObjectProperty/firstAuthor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,number,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/shortName,Property/DatatypeProperty/number,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,softCopySize,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/shortName,Property/DatatypeProperty/softCopySize,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,publisher,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/shortName,Property/DatatypeProperty/publisher,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,softCopyFormat,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/shortName,Property/DatatypeProperty/softCopyFormat,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,series,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/shortName,Property/DatatypeProperty/series,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,title,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/shortName,Property/DatatypeProperty/title,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,type,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/shortName,Property/DatatypeProperty/type,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,school,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/shortName,Property/DatatypeProperty/school,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,edition,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/shortName,Property/DatatypeProperty/edition,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,abstract,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/shortName,Property/DatatypeProperty/abstract,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,counter,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/shortName,Property/DatatypeProperty/counter,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,softCopyURI,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/shortName,Property/DatatypeProperty/softCopyURI,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,shortName,volume,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/shortName,Property/DatatypeProperty/volume,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,version,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organizer,Property/DatatypeProperty/version,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,booktitle,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organizer,Property/DatatypeProperty/booktitle,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,relatedProject,ObjectProperty,ObjectProperty,Property/ObjectProperty/organizer,Property/ObjectProperty/relatedProject,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,address,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organizer,Property/DatatypeProperty/address,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,author,ObjectProperty,ObjectProperty,Property/ObjectProperty/organizer,Property/ObjectProperty/author,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,pages,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organizer,Property/DatatypeProperty/pages,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,description,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organizer,Property/DatatypeProperty/description,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,chapter,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organizer,Property/DatatypeProperty/chapter,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,publishedOn,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organizer,Property/DatatypeProperty/publishedOn,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,organization,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organizer,Property/DatatypeProperty/organization,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,softCopy,ObjectProperty,ObjectProperty,Property/ObjectProperty/organizer,Property/ObjectProperty/softCopy,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,institution,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organizer,Property/DatatypeProperty/institution,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,keyword,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organizer,Property/DatatypeProperty/keyword,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,note,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organizer,Property/DatatypeProperty/note,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,editor,ObjectProperty,ObjectProperty,Property/ObjectProperty/organizer,Property/ObjectProperty/editor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,journal,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organizer,Property/DatatypeProperty/journal,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,firstAuthor,ObjectProperty,ObjectProperty,Property/ObjectProperty/organizer,Property/ObjectProperty/firstAuthor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,number,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organizer,Property/DatatypeProperty/number,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,softCopySize,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organizer,Property/DatatypeProperty/softCopySize,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,publisher,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organizer,Property/DatatypeProperty/publisher,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,softCopyFormat,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organizer,Property/DatatypeProperty/softCopyFormat,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,series,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organizer,Property/DatatypeProperty/series,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,title,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organizer,Property/DatatypeProperty/title,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,type,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organizer,Property/DatatypeProperty/type,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,school,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organizer,Property/DatatypeProperty/school,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,edition,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organizer,Property/DatatypeProperty/edition,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,abstract,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organizer,Property/DatatypeProperty/abstract,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,counter,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organizer,Property/DatatypeProperty/counter,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,softCopyURI,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organizer,Property/DatatypeProperty/softCopyURI,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organizer,volume,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organizer,Property/DatatypeProperty/volume,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,version,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/size,Property/DatatypeProperty/version,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,booktitle,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/size,Property/DatatypeProperty/booktitle,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,relatedProject,DatatypeProperty,ObjectProperty,Property/DatatypeProperty/size,Property/ObjectProperty/relatedProject,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,address,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/size,Property/DatatypeProperty/address,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,author,DatatypeProperty,ObjectProperty,Property/DatatypeProperty/size,Property/ObjectProperty/author,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,pages,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/size,Property/DatatypeProperty/pages,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,description,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/size,Property/DatatypeProperty/description,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,chapter,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/size,Property/DatatypeProperty/chapter,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,publishedOn,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/size,Property/DatatypeProperty/publishedOn,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,organization,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/size,Property/DatatypeProperty/organization,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,softCopy,DatatypeProperty,ObjectProperty,Property/DatatypeProperty/size,Property/ObjectProperty/softCopy,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,institution,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/size,Property/DatatypeProperty/institution,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,keyword,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/size,Property/DatatypeProperty/keyword,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,note,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/size,Property/DatatypeProperty/note,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,editor,DatatypeProperty,ObjectProperty,Property/DatatypeProperty/size,Property/ObjectProperty/editor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,journal,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/size,Property/DatatypeProperty/journal,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,firstAuthor,DatatypeProperty,ObjectProperty,Property/DatatypeProperty/size,Property/ObjectProperty/firstAuthor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,number,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/size,Property/DatatypeProperty/number,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,softCopySize,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/size,Property/DatatypeProperty/softCopySize,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,publisher,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/size,Property/DatatypeProperty/publisher,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,softCopyFormat,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/size,Property/DatatypeProperty/softCopyFormat,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,series,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/size,Property/DatatypeProperty/series,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,title,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/size,Property/DatatypeProperty/title,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,type,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/size,Property/DatatypeProperty/type,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,school,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/size,Property/DatatypeProperty/school,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,edition,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/size,Property/DatatypeProperty/edition,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,abstract,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/size,Property/DatatypeProperty/abstract,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,counter,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/size,Property/DatatypeProperty/counter,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,softCopyURI,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/size,Property/DatatypeProperty/softCopyURI,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,size,volume,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/size,Property/DatatypeProperty/volume,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,version,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/version,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,booktitle,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/booktitle,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,relatedProject,DatatypeProperty,ObjectProperty,Property/DatatypeProperty/edition,Property/ObjectProperty/relatedProject,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,address,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/address,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,author,DatatypeProperty,ObjectProperty,Property/DatatypeProperty/edition,Property/ObjectProperty/author,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,pages,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/pages,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,description,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/description,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,chapter,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/chapter,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,publishedOn,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/publishedOn,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,organization,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/organization,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,softCopy,DatatypeProperty,ObjectProperty,Property/DatatypeProperty/edition,Property/ObjectProperty/softCopy,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,institution,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/institution,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,keyword,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/keyword,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,note,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/note,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,editor,DatatypeProperty,ObjectProperty,Property/DatatypeProperty/edition,Property/ObjectProperty/editor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,journal,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/journal,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,firstAuthor,DatatypeProperty,ObjectProperty,Property/DatatypeProperty/edition,Property/ObjectProperty/firstAuthor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,number,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/number,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,softCopySize,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/softCopySize,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,publisher,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/publisher,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,softCopyFormat,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/softCopyFormat,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,series,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/series,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,title,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/title,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,type,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/type,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,school,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/school,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,edition,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/edition,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,abstract,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/abstract,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,counter,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/counter,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,softCopyURI,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/softCopyURI,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,edition,volume,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/edition,Property/DatatypeProperty/volume,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organization,version,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organization,Property/DatatypeProperty/version,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organization,booktitle,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organization,Property/DatatypeProperty/booktitle,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organization,relatedProject,ObjectProperty,ObjectProperty,Property/ObjectProperty/organization,Property/ObjectProperty/relatedProject,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organization,address,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organization,Property/DatatypeProperty/address,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organization,author,ObjectProperty,ObjectProperty,Property/ObjectProperty/organization,Property/ObjectProperty/author,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organization,pages,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organization,Property/DatatypeProperty/pages,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organization,description,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organization,Property/DatatypeProperty/description,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organization,chapter,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organization,Property/DatatypeProperty/chapter,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organization,publishedOn,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organization,Property/DatatypeProperty/publishedOn,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organization,organization,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organization,Property/DatatypeProperty/organization,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organization,softCopy,ObjectProperty,ObjectProperty,Property/ObjectProperty/organization,Property/ObjectProperty/softCopy,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organization,institution,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organization,Property/DatatypeProperty/institution,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organization,keyword,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organization,Property/DatatypeProperty/keyword,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organization,note,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organization,Property/DatatypeProperty/note,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organization,editor,ObjectProperty,ObjectProperty,Property/ObjectProperty/organization,Property/ObjectProperty/editor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organization,journal,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organization,Property/DatatypeProperty/journal,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organization,firstAuthor,ObjectProperty,ObjectProperty,Property/ObjectProperty/organization,Property/ObjectProperty/firstAuthor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,organization,number,ObjectProperty,DatatypeProperty,Property/ObjectProperty/organization,Property/DatatypeProperty/number,Property
